gaia_dr3_source_id,cluster_name,catalogue_id,catalogue_reference,selection_stage,selection_criterion,original_class,original_class_basis,homogenized_class,homogenized_class_basis,kos_pbint,kos_pbbin,kos_like,kos_like6d,risbud_leading_flag,risbud_trailing_flag,risbud_within_tidal_radius_flag,risbud_corrected_sample_flag,ra_deg,dec_deg,pmra_masyr,pmdec_masyr,rv_kms
507242823146493056,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9512163102039305,24725.392575637663,0.2006181063352394,-1,-1,-1,-1,33.97128324569,59.39546366005,15.1587776582735,-13.17049363675974,11.10206031799316
507242823146493056,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.971283,59.395464,15.158778,-13.170494,11.100000381469727
507242926225718656,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9544887656862046,13732.90477240697,0.0839481839783004,-1,-1,-1,-1,33.88236116267,59.38485767795,15.57031187283456,-13.84166873124412,9.126540184020996
507242926225718656,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.882361,59.384858,15.570312,-13.841669,9.130000114440918
507243098024391168,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9550254354062788,14847.961192464134,0.0839481839783004,-1,-1,-1,-1,33.93045805518,59.41350163759,15.80706678834315,-13.21640231812538,9.235528945922852
507243098024391168,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.930458,59.413502,15.807067,-13.216402,9.239999771118164
507243269823112448,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8364817942912515,2227.2722938907673,0.0,-1,-1,-1,-1,33.7779907768,59.37714170243,16.57330082559252,-13.68006309381421,nan
507243269823112448,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.777991,59.377142,16.573301,-13.680063,nan
507243407262052480,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9524228867545264,13732.90477240697,0.0,-1,-1,-1,-1,33.80799794904,59.39758636455,15.62370388625301,-14.15520205070879,nan
507243407262052480,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.807998,59.397586,15.623704,-14.155202,nan
507243716499673856,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9508193418092361,13732.90477240697,0.0,-1,-1,-1,-1,33.76947022671,59.43957926064,15.4555346549693,-14.03990853687147,nan
507243716499673856,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,33.76947,59.439579,15.455535,-14.039909,nan
507243888301927680,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9505206319706495,2188.7828925615745,0.4371172913063651,-1,-1,-1,-1,33.86080246935,59.42676927681,15.44669527993235,-13.67065770210723,0.7200208306312561
507243888301927680,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.860802,59.426769,15.446695,-13.670658,0.7200000286102295
507244094456792960,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9553342239829787,2188.7828925615745,0.0839481839783004,-1,-1,-1,-1,33.78141461974,59.44276242153,15.30673561495372,-13.7846700305615,12.48615264892578
507244094456792960,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.781415,59.442762,15.306736,-13.78467,12.489999771118164
507244163176261888,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8342098318624814,2227.2722938907673,0.0839481839783004,-1,-1,-1,-1,33.84342855802,59.45163557524,15.33431177622811,-13.4950114348404,6.884197235107422
507244163176261888,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.843429,59.451636,15.334312,-13.495011,6.880000114440918
507244163176265472,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557340766302548,13732.90477240697,0.0839481839783004,-1,-1,-1,-1,33.83457863851,59.44606721923,15.9001934798241,-13.69966342591782,10.96339511871338
507244163176265472,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.834579,59.446067,15.900193,-13.699663,10.960000038146973
507244609852906240,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9467454112802955,14847.961192464134,0.0,-1,-1,-1,-1,34.12905761423,59.34956585569,15.8491884066338,-13.28894881178152,nan
507245640645023744,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9534380472191176,14847.961192464134,0.0,-1,-1,-1,-1,34.0762355953,59.4092933275,15.98310002469371,-13.61880046375203,nan
507245640645023744,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.076236,59.409293,15.9831,-13.6188,nan
507245778083985408,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8242155130786126,1626.6387949197144,0.0,-1,-1,-1,-1,34.00622820196,59.40375470898,15.37638915749983,-14.68824482080529,nan
507245778083985408,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.006228,59.403755,15.376389,-14.688245,nan
507245984242403712,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8265004124791057,1626.6387949197144,0.3552001117791526,-1,-1,-1,-1,34.14155342364,59.41052945496,15.65710720103542,-14.67707580165597,6.72306489944458
507245984242403712,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.141553,59.410529,15.657107,-14.677076,6.71999979019165
507246083020238336,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.809940327443272,2227.2722938907673,0.0,-1,-1,-1,-1,34.14846602085,59.42367149305,16.4930817773887,-12.85937074975275,nan
507246254818963584,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9556740263457373,14847.961192464134,0.0839481839783004,-1,-1,-1,-1,34.09673117577,59.44166240135,16.09588031273952,-13.44482509252353,6.184550285339355
507246254818963584,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.096731,59.441662,16.09588,-13.444825,6.179999828338623
507246430918978560,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9548457828955298,2188.7828925615745,0.0839481839783004,-1,-1,-1,-1,34.09162645232,59.4598276089,15.82319261222065,-14.26418032530717,10.00643157958984
507246430918978560,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.091626,59.459828,15.823193,-14.26418,10.010000228881836
507247148169970816,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8230437716549002,2227.2722938907673,0.0839481839783004,-1,-1,-1,-1,34.31040267453,59.47264872494,15.90931640668072,-13.12596153595326,6.123680114746094
507247148169970816,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.310403,59.472649,15.909316,-13.125962,6.119999885559082
507247324272158592,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557945181984261,14847.961192464134,0.0839481839783004,-1,-1,-1,-1,34.2707685322,59.48244241405,15.33159337539169,-13.44359799906646,6.946272850036621
507247324272158592,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.270769,59.482442,15.331593,-13.443598,6.949999809265137
507247358635486080,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,0.9222071812110626,0.5100017021545056,418.98056797460555,0.01579670128623932,-1,-1,-1,-1,34.27622065584,59.49721895663,16.49952188822932,-13.59791974283429,-9.757584571838379
507247667869553024,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8163762170093549,2188.7828925615745,0.0,-1,-1,-1,-1,34.15886453027,59.46668160447,16.2001583866018,-14.41231201612048,nan
507247667869553024,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,34.158865,59.466682,16.200158,-14.412312,nan
507247908387713152,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9543590601814295,14847.961192464134,0.4371172913063651,-1,-1,-1,-1,34.14523086952,59.48877528094,15.4630680973543,-13.83046676773581,0.5271831750869751
507248041525125120,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9546134215809043,13732.90477240697,0.0839481839783004,-1,-1,-1,-1,34.16508348044,59.51547610202,16.11851087801372,-13.21378110577758,9.36208724975586
507248041525125120,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.165083,59.515476,16.118511,-13.213781,9.359999656677246
507248045826657280,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9555442652699965,14847.961192464134,0.03046506676631868,-1,-1,-1,-1,34.16098690637,59.51117044133,15.87492604493136,-13.77294483123052,49.35743713378906
507248045826657280,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.160987,59.51117,15.874926,-13.772945,49.36000061035156
507248114546126336,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9556525621693834,14847.961192464134,0.0839481839783004,-1,-1,-1,-1,34.13339996259,59.52644335988,15.61558332807582,-13.53501161360286,5.82927131652832
507248114546126336,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.1334,59.526443,15.615583,-13.535012,5.829999923706055
507248526862977024,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9530720804636726,13732.90477240697,0.0,-1,-1,-1,-1,34.18262569406,59.54865589003,16.32809001811923,-14.01396442531725,nan
507248526862977024,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.182626,59.548656,16.32809,-14.013964,nan
507248698661749248,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9543865470119046,13732.90477240697,0.0839481839783004,-1,-1,-1,-1,33.98070054754,59.40236902862,16.04968694145565,-13.77761226227007,9.369147300720215
507248698661749248,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.980701,59.402369,16.049687,-13.777612,9.369999885559082
507249248417530880,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9544587095702627,14847.961192464134,0.0839481839783004,-1,-1,-1,-1,34.04172730433,59.45321926045,15.92029717187401,-13.12615279751564,9.940888404846191
507249248417530880,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.041727,59.453219,15.920297,-13.126153,9.9399995803833
507249523295428352,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8263272681275106,2227.2722938907673,0.0839481839783004,-1,-1,-1,-1,34.00178373363,59.47516437161,15.16259807175223,-14.3551508831975,9.001526832580566
507249523295428352,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.001784,59.475164,15.162598,-14.355151,9.0
507250004332136576,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.954309736510778,13732.90477240697,0.0,-1,-1,-1,-1,33.89394659891,59.48468607899,15.99678345732639,-13.87600203787638,nan
507250004332136576,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.893947,59.484686,15.996783,-13.876002,nan
507250176130451328,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.95437613082599,14847.961192464134,0.0839481839783004,-1,-1,-1,-1,33.84710178886,59.49833280882,16.00071112303527,-13.4932927370925,8.062047958374023
507250176130451328,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.847102,59.498333,16.000711,-13.493293,8.0600004196167
507250274914883840,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.869243,59.505542,15.280789,-14.721765,12.15999984741211
507250618505501440,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.83865307850867,2188.7828925615745,0.199489770529079,-1,-1,-1,-1,33.91435326846,59.52343012252,16.23758107520036,-14.4606614646862,0.7327311635017395
507250618505501440,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.914353,59.52343,16.237581,-14.460661,0.7300000190734863
507250760245977856,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9539631032358369,14847.961192464134,0.4371172913063651,-1,-1,-1,-1,33.93561529092,59.5497955076,15.63221464890709,-13.77084164480683,2.568450450897217
507250760245977856,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.935615,59.549796,15.632215,-13.770842,2.569999933242798
507250790304191744,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9535412280186978,13732.90477240697,0.0839481839783004,-1,-1,-1,-1,33.95413438057,59.55194006081,16.13069126993945,-13.62221743963162,8.543002128601074
507252375153664512,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9531321845641872,14847.961192464134,0.0839481839783004,-1,-1,-1,-1,33.95641856177,59.59594440092,15.95144348756555,-14.10257365762586,9.740998268127441
507252375153664512,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.956419,59.595944,15.951443,-14.102574,9.739999771118164
507252787470513408,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557460058926197,14847.961192464134,0.199489770529079,-1,-1,-1,-1,34.0785247353,59.63694243267,16.17787629724841,-13.92081069727276,-6.126069068908691
507252787470513408,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.078525,59.636942,16.177876,-13.920811,-6.130000114440918
507252993628942720,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,L,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.054727,59.647108,15.340703,-14.737107,12.039999961853027
507253062348417920,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.948486849905943,13732.90477240697,0.0,-1,-1,-1,-1,34.01881616663,59.66493318912,15.80579453463167,-13.37434127889547,nan
507253062348417920,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,34.018816,59.664933,15.805795,-13.374341,nan
507253268509856896,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.5752673779205106,2488.3184918356233,0.0,-1,-1,-1,-1,34.74158434034,59.34198796016,14.80051303062494,-14.20125181664354,nan
507253440306570880,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9548594456538365,13732.90477240697,0.0839481839783004,-1,-1,-1,-1,34.63535852676,59.33856955167,16.00197600967375,-14.06354352908306,2.174625873565674
507253440306570880,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,34.635359,59.33857,16.001976,-14.063544,2.1700000762939453
507253921342898816,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9466300003490938,14847.961192464134,0.0,-1,-1,-1,-1,34.70487108665,59.38403025835,15.51340863349949,-13.50730765692123,nan
507254264940286848,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.954460162890414,14847.961192464134,0.0,-1,-1,-1,-1,34.59510629638,59.37594122085,15.43564624135666,-13.68363688834801,nan
